"_time","三重県","京都府","佐賀県","兵庫県","北海道","千葉県","和歌山県","埼玉県","大分県","大阪府","奈良県","宮城県","宮崎県","富山県","山口県","山形県","山梨県","岐阜県","岡山県","岩手県","島根県","広島県","徳島県","愛媛県","愛知県","新潟県","東京都","栃木県","沖縄県","滋賀県","熊本県","石川県","神奈川県","福井県","福岡県","福島県","秋田県","群馬県","茨城県","長崎県","長野県","青森県","静岡県","香川県","高知県","鳥取県","鹿児島県"
"1590591600.000000",45,358,47,699,1078,896,63,998,60,1782,92,88,17,227,37,69,64,150,25,0,24,167,5,82,510,82,5191,65,142,100,48,297,1347,122,703,81,16,149,168,17,76,27,75,28,74,3,10
"1590678000.000000",45,358,47,699,1081,896,63,1000,60,1782,92,88,17,227,37,69,64,150,25,0,24,167,5,82,510,82,5212,65,142,100,48,298,1357,122,729,81,16,149,168,17,76,27,75,28,74,3,10
"1590764400.000000",45,358,47,699,1085,897,63,1000,60,1782,92,88,17,227,37,69,64,150,25,0,24,167,5,82,511,82,5226,65,142,100,48,298,1361,122,746,81,16,149,168,17,76,27,75,28,74,3,10
"1590850800.000000",45,358,47,699,1091,898,63,1000,60,1783,92,88,17,227,37,69,64,150,25,0,24,167,5,82,511,82,5231,65,142,100,48,298,1367,122,758,81,16,149,168,17,76,27,75,28,74,3,10
"1590937200.000000",45,358,47,699,1096,898,63,1000,60,1783,92,88,17,227,37,69,64,151,25,0,24,167,5,82,511,82,5244,65,142,100,48,298,1368,122,774,81,16,149,168,17,76,27,75,28,74,3,10
"1591023600.000000",45,358,47,699,1099,899,63,1000,60,1783,92,88,17,227,37,69,65,151,25,0,24,167,5,82,512,82,5278,66,142,100,48,298,1371,122,780,81,16,149,168,17,76,27,75,28,74,3,10
"1591110000.000000",45,358,47,699,1102,900,63,1002,60,1783,92,88,17,227,37,69,65,151,25,0,24,167,5,82,512,82,5290,66,142,100,48,298,1373,122,786,81,16,149,168,17,76,27,75,28,74,3,10
"1591196400.000000",45,358,47,699,1105,900,63,1002,60,1783,92,88,17,227,37,69,65,151,25,0,24,168,5,82,512,82,5318,66,142,100,48,298,1379,122,792,81,16,149,168,17,76,27,75,28,74,3,10
"1591282800.000000",45,358,47,699,1109,901,63,1003,60,1783,92,88,17,227,37,69,65,151,25,0,24,168,5,82,513,82,5338,66,142,100,48,299,1385,122,797,81,16,151,168,17,76,27,75,28,74,3,10
"1591369200.000000",45,359,47,699,1117,901,63,1004,60,1784,92,88,17,227,37,69,66,151,25,0,24,168,5,82,513,82,5364,66,142,100,48,299,1390,122,799,81,16,151,168,17,76,27,75,28,74,3,10
"1591455600.000000",45,359,47,699,1121,904,63,1004,60,1785,92,88,17,227,37,69,67,151,25,0,24,168,5,82,514,82,5378,66,142,100,48,299,1395,122,802,81,16,151,168,17,76,27,75,28,74,3,10
"1591542000.000000",45,359,47,699,1125,904,63,1004,60,1785,92,88,17,227,37,69,67,152,25,0,24,168,5,82,514,82,5391,66,142,100,48,299,1395,122,805,81,16,151,168,17,76,27,75,28,74,3,10
"1591628400.000000",45,360,47,699,1132,907,63,1005,60,1785,92,88,17,227,37,69,68,153,25,0,24,168,5,82,514,82,5403,66,142,100,48,299,1396,122,808,81,16,151,168,17,76,27,75,28,74,3,10
"1591714800.000000",45,360,47,699,1137,909,63,1011,60,1785,92,88,17,227,37,69,68,153,25,0,24,168,5,82,516,82,5421,66,142,100,48,299,1396,122,810,81,16,151,168,17,76,27,76,28,74,3,10
"1591801200.000000",45,360,47,699,1144,912,63,1014,60,1786,92,88,17,227,37,69,69,153,25,0,24,168,5,82,516,82,5443,66,142,100,48,299,1397,122,812,81,16,151,168,17,76,27,77,28,74,3,10
"1591887600.000000",45,360,47,699,1154,915,63,1016,60,1786,92,88,17,227,37,69,70,153,25,0,24,168,5,82,518,82,5468,66,142,100,48,299,1400,122,821,81,16,151,168,17,76,27,77,28,74,3,11
"1591974000.000000",45,360,47,699,1163,916,63,1016,60,1786,92,88,17,227,37,69,70,153,25,0,24,168,5,82,519,82,5492,66,142,100,48,299,1406,122,822,81,16,151,168,17,76,27,77,28,74,3,11
"1592060400.000000",45,360,47,699,1170,916,63,1018,60,1787,92,88,17,227,37,69,71,153,25,0,24,168,5,82,519,82,5539,66,142,100,48,299,1406,122,825,81,16,151,168,17,76,27,77,28,74,3,11
"1592146800.000000",45,360,47,699,1176,916,63,1018,60,1787,92,88,17,227,37,69,71,154,25,0,24,168,5,82,520,82,5587,66,142,100,48,299,1409,122,826,81,16,151,168,17,76,27,77,28,74,3,11
"1592233200.000000",45,363,47,699,1178,916,63,1019,60,1790,92,88,17,227,37,69,72,154,25,0,24,168,5,82,521,82,5614,66,142,100,48,299,1411,122,827,81,16,151,168,17,76,27,78,28,74,3,11
"1592319600.000000",45,363,47,699,1184,917,63,1020,60,1794,92,88,17,227,37,69,72,155,25,0,24,168,5,82,524,82,5630,66,142,100,48,299,1418,122,830,81,16,151,168,17,76,27,79,28,74,3,11
"1592406000.000000",45,363,47,699,1189,919,63,1022,60,1798,92,89,17,227,37,69,72,155,25,0,24,168,5,82,524,83,5671,66,142,101,48,299,1424,122,833,82,16,151,168,17,76,27,79,28,74,3,11
"1592492400.000000",46,364,47,700,1192,919,63,1024,60,1800,92,89,17,227,37,69,72,155,25,0,24,168,5,82,525,83,5706,66,142,101,48,299,1426,122,838,82,16,151,168,17,77,27,80,28,74,3,11
"1592578800.000000",46,365,47,700,1195,921,63,1028,60,1806,92,89,17,227,37,69,72,156,25,0,24,168,5,82,526,83,5745,66,142,101,48,299,1431,122,838,82,16,151,170,17,77,27,80,28,74,3,11
"1592665200.000000",46,365,47,702,1197,921,63,1035,60,1809,92,89,17,227,37,69,72,156,25,0,24,168,5,82,526,83,5779,66,142,101,48,299,1431,122,838,82,16,151,170,17,77,27,80,28,74,3,11
"1592751600.000000",46,365,47,702,1199,923,63,1039,60,1809,92,90,17,227,37,69,72,156,25,0,24,168,5,82,526,83,5808,66,142,101,49,300,1431,122,838,82,16,151,170,17,77,27,80,28,74,3,11
"1592838000.000000",46,365,47,703,1200,926,64,1051,60,1809,92,90,17,227,37,69,72,156,25,0,24,168,5,82,526,83,5839,66,142,101,49,300,1432,122,841,82,16,151,170,17,77,27,80,28,74,3,11
"1592924400.000000",46,365,47,704,1210,930,64,1060,60,1811,92,91,17,227,37,69,72,156,26,0,24,168,5,82,526,83,5894,66,142,101,49,300,1436,122,842,82,16,152,170,17,77,27,80,28,74,3,11
"1593010800.000000",46,366,47,704,1216,934,64,1071,60,1812,92,91,17,227,37,69,72,156,26,0,24,168,5,82,526,83,5942,66,142,101,49,300,1442,122,844,82,16,152,170,17,77,27,80,28,74,3,11
"1593097200.000000",46,370,47,705,1221,938,64,1087,60,1814,92,92,17,227,37,69,74,156,26,0,24,168,6,82,526,83,5996,66,142,101,49,300,1449,122,844,82,16,152,172,17,77,27,80,28,74,3,11
"1593183600.000000",46,374,47,705,1222,943,64,1098,60,1816,92,92,17,227,37,69,74,156,26,0,24,168,6,82,526,83,6053,69,142,101,49,300,1453,122,845,82,16,152,172,17,77,27,80,28,74,3,11
"1593270000.000000",46,375,47,705,1239,946,64,1106,60,1821,92,94,17,227,37,69,74,156,26,0,24,168,6,82,526,83,6113,74,142,101,49,300,1463,122,845,82,16,152,173,17,77,27,80,28,74,3,11
"1593356400.000000",46,379,47,705,1250,950,64,1119,60,1828,92,94,17,227,37,69,74,156,26,0,24,168,6,82,527,83,6171,76,142,101,49,300,1469,122,846,82,16,152,174,17,77,27,81,28,74,3,11
"1593442800.000000",46,381,47,706,1263,957,64,1129,60,1833,92,94,17,227,37,69,74,156,26,0,24,168,6,82,528,83,6225,79,142,101,49,300,1500,122,850,82,16,153,174,17,77,27,81,28,74,3,11
"1593529200.000000",46,383,47,708,1267,963,64,1143,60,1843,92,95,17,227,37,69,75,157,26,0,24,169,6,82,528,83,6292,82,142,103,49,300,1508,122,854,82,16,153,174,17,77,27,81,28,74,3,12
"1593615600.000000",46,386,47,709,1275,974,64,1162,60,1851,92,95,17,228,37,69,75,160,28,0,24,169,6,82,528,83,6399,84,142,103,49,300,1519,122,858,82,16,153,176,17,77,27,81,28,74,4,21
"1593702000.000000",46,391,47,709,1275,983,64,1188,60,1862,92,97,17,228,37,69,75,160,28,0,24,169,6,82,528,83,6523,86,142,103,49,300,1543,122,862,82,16,154,182,17,77,27,86,28,74,4,51
"1593788400.000000",46,400,47,710,1276,998,64,1215,60,1879,93,98,17,228,37,70,75,160,28,0,24,169,6,82,528,84,6654,86,142,103,49,300,1563,122,868,82,16,155,183,18,77,27,86,28,74,4,85
"1593874800.000000",46,401,47,712,1277,1005,64,1236,60,1885,95,98,18,228,37,70,75,160,28,0,24,169,6,82,528,84,6765,87,142,103,49,300,1584,122,877,82,16,155,183,18,77,27,86,28,74,4,98
"1593961200.000000",46,404,47,716,1277,1014,64,1252,60,1893,96,98,18,228,37,71,75,160,28,0,24,169,6,82,530,84,6867,87,142,103,49,300,1595,122,878,82,16,155,186,18,77,27,86,28,74,4,110
"1594047600.000000",46,413,47,717,1278,1025,64,1279,60,1905,98,98,18,229,37,71,75,160,28,0,24,171,9,82,530,84,6973,88,142,103,49,300,1603,122,885,82,16,155,187,18,77,27,88,28,74,4,119
"1594134000.000000",46,415,47,720,1282,1034,64,1327,60,1915,100,99,18,229,37,71,75,160,28,0,24,171,9,82,532,85,7048,90,144,104,49,300,1626,122,898,82,16,155,188,19,77,27,89,28,74,4,122
"1594220400.000000",46,420,47,722,1283,1056,66,1349,60,1945,102,100,18,230,37,71,75,162,28,0,24,171,9,82,532,85,7272,90,145,104,49,300,1651,122,902,82,16,155,189,19,77,28,91,28,74,4,124
"1594306800.000000",47,430,47,726,1289,1068,71,1393,60,1967,107,100,18,230,37,71,76,162,28,0,24,175,10,82,532,85,7515,93,146,104,49,300,1683,122,908,83,16,155,196,20,77,29,92,29,74,4,132
"1594393200.000000",48,439,47,731,1290,1081,75,1428,60,1995,114,104,18,230,37,71,76,162,28,0,24,178,10,82,534,86,7721,93,148,104,49,300,1718,122,917,83,16,155,196,22,77,30,92,29,74,4,137
"1594479600.000000",50,447,47,737,1294,1112,80,1459,60,2027,119,106,20,230,37,71,76,162,28,0,24,179,10,82,534,86,7927,95,148,106,49,300,1741,123,922,83,16,155,199,26,78,30,94,29,74,5,145
"1594566000.000000",50,456,47,738,1296,1129,83,1485,60,2045,123,108,20,230,37,73,76,162,28,0,24,182,10,82,536,86,8046,98,148,106,49,300,1757,124,924,83,16,157,202,30,79,30,94,30,75,5,150
"1594652400.000000",50,468,47,747,1304,1154,84,1527,60,2065,126,110,20,230,37,73,76,165,29,0,25,186,10,82,541,86,8189,103,148,106,49,300,1785,124,928,84,16,157,204,31,79,30,96,31,75,5,155
"1594738800.000000",52,477,47,759,1317,1183,84,1565,60,2126,131,112,20,230,37,74,76,166,30,0,25,193,10,82,557,88,8354,107,148,107,49,300,1827,125,937,84,16,161,209,32,80,30,97,32,75,5,158
"1594825200.000000",54,490,47,776,1323,1215,84,1614,60,2192,138,126,20,230,38,75,77,168,32,0,25,198,10,82,578,88,8640,112,149,108,50,300,1874,125,953,84,16,164,211,32,81,31,99,42,76,5,162
"1594911600.000000",55,502,47,801,1326,1235,87,1665,60,2245,143,129,20,230,41,75,77,172,34,0,25,205,10,82,597,88,8933,118,149,109,50,301,1917,126,972,84,16,166,215,33,83,31,102,43,76,5,163
"1594998000.000000",56,527,47,813,1339,1267,89,1713,60,2331,151,132,20,231,42,75,77,173,37,0,25,207,10,82,622,89,9223,124,149,109,50,303,1966,126,996,84,16,167,220,39,84,31,104,44,76,5,164
"1595084400.000000",57,539,47,834,1348,1291,89,1751,60,2420,154,132,20,231,42,75,78,177,41,0,25,209,10,82,643,89,9411,133,151,110,50,303,1996,126,1028,84,16,167,225,40,84,31,108,44,76,5,165
"1595170800.000000",58,566,48,841,1351,1309,93,1779,60,2469,156,136,20,231,42,75,79,180,43,0,25,213,10,83,664,89,9579,136,153,111,51,303,2007,126,1060,84,16,167,226,44,86,31,109,44,76,5,170
"1595257200.000000",58,586,49,853,1361,1324,96,1826,60,2541,163,136,20,233,42,75,80,194,44,0,25,221,10,83,717,89,9816,139,155,117,52,306,2037,126,1113,84,16,169,230,47,86,31,114,44,76,5,172
"1595343600.000000",59,605,55,883,1367,1364,100,1888,60,2662,171,138,23,234,43,75,80,200,44,0,26,227,10,83,781,91,10054,142,157,128,54,306,2105,126,1174,85,16,174,235,50,86,31,119,45,77,5,174
"1595430000.000000",61,624,57,918,1371,1397,109,1952,60,2766,184,140,27,235,47,75,85,208,45,0,26,243,10,83,878,91,10420,147,162,145,57,307,2158,127,1240,86,16,177,237,50,86,31,124,45,77,5,189
"1595516400.000000",63,640,63,941,1377,1423,112,1997,60,2915,195,140,36,235,47,75,86,216,49,0,28,250,10,84,941,91,10680,151,172,151,58,310,2186,127,1292,86,16,177,239,51,87,31,131,45,78,5,203
"1595602800.000000",65,644,66,965,1386,1444,116,2032,60,3047,200,142,55,235,47,75,86,220,59,0,28,257,12,84,1019,91,10975,159,186,152,60,310,2204,127,1342,86,17,179,239,51,88,31,161,45,78,6,211
